"시도명",시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,신호기설치방식,도로형태,주도로여부,신호등관리번호,신호등구분,신호등색종류,신호등화방식,신호등화순서,신호등화시간,광원종류,신호제어방식,신호시간결정방식,점멸등운영여부,점멸등운영시작시각,점멸등운영종료시각,보행자작동신호기유무,잔여시간표시기유무,시각장애인용음향신호기유무,도로안내표지일련번호,관리기관명,관리기관전화번호,데이터기준일자
"충청남도",천안시,지방도,광로3-1,만남로,03,,충청남도 천안시 동남구 신부동 97-1,36.819008,127.1580772,03,02,Y,86,1,04,04,직좌+직좌+직좌+직좌,40+37+45+38,02,03,01,N,00:00,00:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,광로3-1,만남로,03,충청남도 천안시 동남구 만남로 43,충청남도 천안시 동남구 신부동 373-3,36.8189471,127.1553317,03,02,Y,87,1,03,02,양직+좌,40+40,02,03,01,N,00:00,00:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,광로3-1,만남로,03,,충청남도 천안시 동남구 신부동 391-3,36.8185581,127.1520855,03,02,Y,88,1,04,05,직좌+직좌+직좌+직좌+직좌,30+37+35+31+37,02,03,01,N,00:00,00:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,중로1-12,대흥로,03,,충청남도 천안시 동남구 성황동 49-2,36.8144739,127.1497948,03,02,Y,89,1,04,03,양직+좌+좌,70+25+25,02,03,01,Y,00:00,06:00,N,N,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-1,천안대로,03,,충청남도 천안시 동남구 삼룡동 265-8,36.7863165,127.1647248,03,02,Y,90,1,04,03,양직+직좌+좌,140+10+10,02,03,01,Y,00:00,06:00,N,N,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로3-2,충절로,03,,충청남도 천안시 동남구 병천면 탑원리 173-4,36.7642725,127.311573,03,01,Y,91,1,03,02,양직+보행,86+34,02,03,01,Y,00:00,06:00,N,N,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,중로1-12,대흥로,03,충청남도 천안시 동남구 대흥로 236,충청남도 천안시 동남구 대흥동 99-1,36.8090174,127.148164,03,02,Y,92,1,04,04,직좌+직좌+직좌+직좌,33+27+27+33,02,03,01,Y,01:00,05:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로3-2,충절로,03,충청남도 천안시 동남구 충절로 20,충청남도 천안시 동남구 신부동 466-6,36.8173114,127.1579971,03,02,Y,93,1,04,03,양직+양직+직좌,97+30+33,02,03,01,Y,01:00,05:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로3-2,충절로,03,,충청남도 천안시 동남구 신부동 88-7,36.816022,127.1582645,03,02,Y,94,1,04,04,양직+양직+직좌+직좌,87+25+28+20,02,03,01,Y,01:00,05:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로3-2,충절로,03,,충청남도 천안시 동남구 원성동 195,36.8125749,127.1582462,03,02,Y,95,1,04,04,양직+양좌+직좌+직좌,87+25+28+20,02,03,01,N,00:00,00:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로3-2,충절로,03,충청남도 천안시 동남구 충절로 91,충청남도 천안시 동남구 원성동 460-1,36.810718,127.1594411,03,02,Y,96,1,03,02,양직+양직,130+30,02,03,01,Y,00:00,05:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로3-2,충절로,03,충청남도 천안시 동남구 충절로 112,충청남도 천안시 동남구 원성동 138-55,36.8089433,127.1582512,03,01,Y,97,1,03,02,양직+보행,132+28,02,03,01,Y,00:00,05:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로3-2,충절로,03,,충청남도 천안시 동남구 원성동 127-12,36.8061026,127.1584807,03,02,Y,98,1,04,04,직좌+직좌+직좌+직좌,45+35+45+35,02,03,01,N,00:00,00:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로2-1,버들로,03,,충청남도 천안시 동남구 오룡동 48-1,36.8063257,127.1522103,03,02,Y,99,1,04,05,직좌+직좌+직좌+직좌+직좌,35+30+31+33+31,02,03,01,N,00:00,00:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로3-2,충절로,03,충청남도 천안시 동남구 고재20길 1,충청남도 천안시 동남구 원성동 510-20,36.8036574,127.1591944,03,02,Y,100,1,04,05,양직+양직+양좌+직좌+직좌,68+25+10+30+27,02,03,01,Y,01:00,05:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-1,천안대로,03,,충청남도 천안시 동남구 원성동 35-1,36.8102914,127.1648936,03,02,Y,101,1,04,04,양직+직좌+직좌+직좌,95+20+20+25,02,03,01,N,00:00,00:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-1,천안대로,03,충청남도 천안시 동남구 버들로 158,충청남도 천안시 동남구 원성동 526-2,36.8060691,127.1639466,03,02,Y,102,1,04,03,양직+직좌+좌,95+25+40,02,03,01,N,00:00,00:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-1,천안대로,03,충청남도 천안시 동남구 고재15길 46,충청남도 천안시 동남구 원성동 643-1,36.8012986,127.1639883,03,02,Y,103,1,04,04,양직+좌+직좌+직좌,96+16+17+31,02,03,01,N,00:00,00:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-1,천안대로,03,충청남도 천안시 동남구 충무로 532,충청남도 천안시 동남구 구성동 425-4,36.7985803,127.1641826,03,02,Y,104,1,04,04,양직+직좌+직좌+직좌,76+22+34+28,02,03,01,N,00:00,00:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,광로3-3,번영로,03,충청남도 천안시 서북구 공원로 227,충청남도 천안시 서북구 불당동 1299,36.8004515,127.1046804,03,02,Y,105,1,04,04,직좌+직좌+직좌+직좌,41+38+40+41,02,03,01,N,00:00,00:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로3-10,시청로,03,,충청남도 천안시 서북구 불당동 823,36.804201,127.1125798,03,02,Y,106,1,04,05,양직+직좌+직좌+직좌+직좌,40+20+33+33+22,02,03,01,Y,01:00,05:30,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,광로3-2,불당대로,03,,충청남도 천안시 서북구 불당동 1265,36.802145,127.1115648,03,02,Y,107,1,04,05,양직+직좌+직좌+직좌+직좌,45+20+39+36+20,02,03,01,N,00:00,00:00,N,N,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,광로3-2,불당대로,03,충청남도 천안시 서북구 불당대로 174,충청남도 천안시 서북구 쌍용동 120-3,36.8012541,127.1151083,03,02,Y,108,1,04,04,양직+양직+직좌+좌,60+30+20+50,02,03,01,N,00:00,00:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,광로3-2,불당대로,03,,충청남도 천안시 서북구 쌍용동 2014,36.8012647,127.1190874,03,02,Y,109,1,04,05,양직+직좌+직좌+직좌+직좌,50+25+30+30+25,02,03,01,N,00:00,00:00,N,N,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,광로3-2,불당대로,03,,충청남도 천안시 서북구 쌍용동 1349,36.8009384,127.1215105,03,02,Y,110,1,04,05,양직+직좌+직좌+직좌+직좌,57+18+28+39+18,02,03,01,Y,02:00,05:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,광로3-2,불당대로,03,충청남도 천안시 서북구 쌍용6길 9,충청남도 천안시 서북구 쌍용동 1300,36.8013433,127.1228966,03,02,Y,111,1,04,05,양직+직좌+직좌+직좌+직좌,44+25+27+39+25,02,03,01,Y,02:00,05:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,중로1-18,월봉4로,03,충청남도 천안시 서북구 월봉4로 153,충청남도 천안시 서북구 쌍용동 121-2,36.8003509,127.1145943,03,02,Y,112,1,03,02,양직+좌,90-30,02,03,01,Y,00:00,06:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,중로1-18,월봉4로,03,충청남도 천안시 서북구 월봉4로 140-14,충청남도 천안시 서북구 쌍용동 1538,36.7983941,127.1163592,03,02,Y,113,1,03,03,양직+좌+보행,72+20+28,02,03,01,Y,00:00,06:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,중로1-18,월봉4로,03,충청남도 천안시 서북구 월봉4로 88-4,충청남도 천안시 서북구 쌍용동 1555,36.7945594,127.1151069,03,02,Y,114,1,03,02,양직+좌,90+30,02,03,01,Y,00:00,06:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,중로1-18,월봉4로,03,충청남도 천안시 서북구 월봉7길 39,충청남도 천안시 서북구 쌍용동 1788,36.7905427,127.1158096,03,02,Y,115,1,04,03,양직+직좌+직좌,55+35+30,02,03,01,Y,00:00,06:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로3-8,서부대로,03,충청남도 천안시 서북구 서부대로 361,충청남도 천안시 서북구 쌍용동 220-9,36.7996518,127.1262014,03,02,Y,116,1,04,04,직좌+직좌+직좌+직좌,36+40+40+44,02,03,01,N,00:00,00:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-5,쌍용대로,03,충청남도 천안시 서북구 쌍용대로 8,충청남도 천안시 서북구 쌍용동 537-1,36.7981095,127.1310597,03,02,Y,117,1,04,05,양직+직좌+직좌+직좌+직좌,38+25+35+37+25,02,03,01,N,00:00,00:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-3,충무로,03,충청남도 천안시 서북구 충무로 204,충청남도 천안시 서북구 쌍용동 200-3,36.7958838,127.129106,03,01,Y,118,1,03,02,양직+보행,125+35,02,03,01,Y,02:00,04:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-3,충무로,03,충청남도 천안시 서북구 서부대로 302,충청남도 천안시 서북구 쌍용동 391-5,36.7947543,127.1274649,03,02,Y,119,1,04,04,양직+좌+직좌+직좌,64+30+32+34,02,03,01,N,00:00,00:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-3,충무로,03,충청남도 천안시 서북구 충무로 158-5,충청남도 천안시 서북구 쌍용동 397-2,36.7933232,127.1253735,03,02,Y,120,1,04,03,양직+직좌+좌,95+20+45,02,03,01,Y,01:00,05:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-3,충무로,03,충청남도 천안시 서북구 충무로 141,충청남도 천안시 서북구 쌍용동 400-14,36.7932802,127.1229649,03,02,Y,121,1,04,03,양직+좌+좌,101+18+41,02,03,01,Y,01:00,05:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-3,충무로,03,,충청남도 천안시 서북구 쌍용동 446-25,36.792472,127.1210257,03,02,Y,122,1,04,04,양직+좌+양직+좌,81+19+37+23,02,03,01,Y,01:00,05:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로3-8,서부대로,03,충청남도 천안시 동남구 서부대로 281,충청남도 천안시 동남구 신방동 2-15,36.793144,127.1285767,03,01,Y,123,1,04,02,양직+보행,120+40,02,03,01,N,00:00,00:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로3-8,서부대로,03,충청남도 천안시 동남구 서부대로 249,충청남도 천안시 동남구 신방동 56-2,36.7904324,127.1285839,03,02,Y,124,1,04,05,양직+직좌+직좌+직좌+직좌,40+22+40+36+22,02,03,01,N,00:00,00:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로3-8,서부대로,03,충청남도 천안시 동남구 수곡로 81,충청남도 천안시 동남구 신방동 47-4,36.7884498,127.1284607,03,02,Y,125,1,04,05,양직+직좌+직좌+직좌+직좌,40+21+40+38+21,02,03,01,N,00:00,00:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-3,충무로,03,충청남도 천안시 동남구 다가5길 6,충청남도 천안시 동남구 다가동 397-4,36.7988729,127.1431285,03,02,Y,126,1,04,03,양직+양직+직좌,88+25+47,02,03,01,N,00:00,00:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-3,충무로,03,,충청남도 천안시 동남구 영성동 163-10,36.7981365,127.1513952,03,01,Y,127,1,03,02,양직+보행,120+40,02,03,01,N,00:00,00:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-3,충무로,03,충청남도 천안시 동남구 충무로 437,충청남도 천안시 동남구 원성동 601-9,36.7987518,127.1539052,03,02,Y,128,1,04,04,직좌+직좌+직좌+직좌,40+40+40+40,02,03,01,N,00:00,00:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-3,충무로,03,충청남도 천안시 동남구 충무로 455-3,충청남도 천안시 동남구 원성동 595-6,36.7987566,127.1554717,03,01,Y,129,1,03,02,양직+보행,122+38,02,03,01,N,00:00,00:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로3-2,충절로,03,충청남도 천안시 동남구 충절로 200,충청남도 천안시 동남구 원성동 563-2,36.8009998,127.1588044,03,02,Y,130,1,04,04,양직+좌+직좌+직좌,93+10+33+24,02,03,01,Y,01:00,05:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-3,충무로,03,충청남도 천안시 동남구 충절로 223,충청남도 천안시 동남구 원성동 583-8,36.7989929,127.1595636,03,02,Y,131,1,04,04,직좌+직좌+직좌+직좌,40+40+40+40,02,03,01,N,00:00,00:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로3-2,충절로,03,충청남도 천안시 동남구 충절로 273,충청남도 천안시 동남구 구성동 464-4,36.7945935,127.1598358,03,02,Y,132,1,04,05,직좌+직좌+직좌+직좌+직좌,35+31+31+35+28,02,03,01,N,00:00,00:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-3,충무로,03,충청남도 천안시 동남구 충무로 505,충청남도 천안시 동남구 원성동 579-13,36.7989199,127.161735,03,02,Y,133,1,04,04,직진+좌+직좌+직좌,100+12+30+18,02,03,01,Y,01:00,05:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-5,쌍용대로,03,충청남도 천안시 동남구 신촌로 5,충청남도 천안시 동남구 신방동 902,36.7894551,127.1198355,03,02,Y,134,1,04,04,직진+좌+직좌+직좌,62+24+35+39,02,03,01,Y,02:00,05:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-4,남부대로,03,,충청남도 천안시 동남구 신방동 775-4,36.7859277,127.1179746,03,02,Y,135,1,04,03,직좌+양직+좌,100+25+35,02,03,01,N,00:00,00:00,Y,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-3,충무로,03,충청남도 천안시 동남구 충무로 158-35,충청남도 천안시 동남구 신방동 62-10,36.7909954,127.126089,03,02,Y,136,1,04,04,직좌+직좌+직좌+직좌,30+30+30+30,02,03,01,Y,00:00,05:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-4,남부대로,03,,충청남도 천안시 동남구 신방동 102-3,36.7862432,127.1242025,03,02,Y,137,1,04,03,양직+좌+직좌,95+41+24,02,03,01,N,00:00,00:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-4,남부대로,03,충청남도 천안시 동남구 남부대로 106,충청남도 천안시 동남구 신방동 114-34,36.7856615,127.1291724,03,02,Y,138,1,04,04,양직+양좌+직좌+직좌,56+22+35+47,02,03,01,N,00:00,00:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-1,천안대로,03,,충청남도 천안시 동남구 구성동 288-19,36.7910837,127.1646013,03,02,Y,139,1,04,04,양직+양좌+직좌+직좌,100+15+25+20,02,03,01,N,00:00,00:00,N,N,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로3-2,충절로,03,,충청남도 천안시 동남구 삼룡동 401-13,36.7906119,127.1632462,03,02,Y,140,1,04,03,양직+좌+직좌,110+40+10,02,03,01,Y,01:00,05:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-1,천안대로,03,,충청남도 천안시 동남구 삼룡동 240-45,36.7893727,127.1647723,03,02,Y,141,1,04,04,양직+양좌+직좌+양직,79+25+36+20,02,03,01,N,00:00,00:00,N,Y,Y,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-1,천안대로,03,충청남도 천안시 동남구 천안대로 395,충청남도 천안시 동남구 삼룡동 423,36.7766534,127.1772733,03,02,Y,142,1,03,02,양직+보행,125+35,02,03,01,N,00:00,00:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-1,천안대로,03,,충청남도 천안시 동남구 삼룡동 331-7,36.7820033,127.1650774,03,02,Y,143,1,04,04,직좌+직좌+직좌+직좌,50+50+29+31,02,03,01,N,00:00,00:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-4,남부대로,03,,충청남도 천안시 동남구 청당동 22-28,36.7807961,127.1582186,03,02,Y,144,1,04,04,양직+양직+직좌+직좌,85+25+30+20,02,03,01,N,00:00,00:00,N,N,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-1,천안대로,03,,충청남도 천안시 동남구 삼룡동 381-13,36.7723863,127.1647236,03,02,Y,145,1,04,04,직좌+직좌+양좌+양직,20+33+10+97,02,03,01,N,00:00,00:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로3-2,충절로,03,충청남도 천안시 동남구 충절로 363,충청남도 천안시 동남구 삼룡동 275-6,36.7881856,127.1657565,03,02,Y,146,1,04,02,양직+좌,128+32,02,03,01,Y,00:00,05:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로3-2,충절로,03,,충청남도 천안시 동남구 삼룡동 269-2,36.786908,127.1668269,03,02,Y,147,1,04,03,양직+직좌+좌,117+10+33,02,03,01,Y,00:00,05:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,광로3-1,만남로,03,충청남도 천안시 동남구 가마골1길 5,충청남도 천안시 동남구 신부동 42-9,36.8213191,127.1631373,03,02,Y,148,1,04,04,직좌+직좌+직좌+직좌,59+59+40+22,02,03,01,N,00:00,00:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-1,천안대로,03,,충청남도 천안시 서북구 직산읍 삼은리 227-1,36.8767211,127.1462641,03,02,Y,149,1,04,05,양직+직좌+직좌+직좌+직좌,40+20+30+40+20,02,03,01,N,00:00,00:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,중로1-64,망향로,03,충청남도 천안시 서북구 성거읍 수청2길 1,충청남도 천안시 서북구 성거읍 저리 57-32,36.877138,127.200364,03,02,Y,150,1,04,05,양직+직좌+직좌+직좌+직좌,51+20+29+30+20,02,03,01,N,00:00,00:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,중로1-1,노태산로,03,충청남도 천안시 서북구 노태산로 94,충청남도 천안시 서북구 두정동 551-4,36.8329946,127.1276675,03,02,Y,151,1,03,02,양직+보행,113+27,02,03,01,Y,20:00,05:00,N,N,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로3-10,시청로,03,충청남도 천안시 서북구 시청로 39,충청남도 천안시 서북구 불당동 820,36.8056921,127.1114498,03,02,Y,152,1,04,03,양직+직좌+좌,95+20+35,02,03,01,Y,00:00,05:30,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로3-2,충절로,03,충청남도 천안시 동남구 충절로 303,충청남도 천안시 동남구 구성동 300-6,36.7925969,127.161926,03,02,Y,153,1,04,03,양직+좌+직좌,115+35+10,02,03,01,Y,01:00,05:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-1,천안대로,03,충청남도 천안시 서북구 성거읍 천안대로 1472,충청남도 천안시 서북구 성거읍 신월리 398-17,36.8720547,127.1481062,03,02,Y,154,1,04,99,양직+양직+직좌+직좌+직좌+직좌,43+25+16+30+30+16,02,03,01,N,00:00,00:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,중로1-64,망향로,03,충청남도 천안시 서북구 성거읍 동막골길 4,충청남도 천안시 서북구 성거읍 요방리 176-14,36.8489065,127.1823395,03,02,Y,155,1,04,03,좌+양직+좌,29+98+23,02,03,01,N,00:00,00:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,중로1-64,망향로,03,충청남도 천안시 서북구 성거읍 망향로 344,충청남도 천안시 서북구 성거읍 요방리 175-8,36.8512156,127.1836896,03,02,Y,156,1,04,03,양직+직좌+좌,108+15+27,02,03,01,N,00:00,00:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,중로1-64,망향로,03,충청남도 천안시 서북구 성거읍 망향로 375,충청남도 천안시 서북구 성거읍 요방리 76-5,36.8541837,127.1839115,03,02,Y,157,1,03,02,양직+좌,118+32,02,03,01,N,00:00,00:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,중로1-64,망향로,03,충청남도 천안시 서북구 성거읍 석교2길 2,충청남도 천안시 서북구 성거읍 석교리 54-7,36.8573611,127.1859983,03,02,Y,158,1,04,03,직좌+좌+양직,15+27+108,02,03,01,N,00:00,00:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,중로1-64,망향로,03,충청남도 천안시 서북구 성거읍 석교3길 2,충청남도 천안시 서북구 성거읍 석교리 70-12,36.8591724,127.187714,03,02,Y,159,1,03,02,좌+양직,30+120,02,03,01,N,00:00,00:00,Y,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,중로1-64,망향로,03,충청남도 천안시 서북구 성거읍 망향로 473,충청남도 천안시 서북구 성거읍 석교리 16-7,36.8614308,127.1908987,03,02,Y,160,1,03,02,양직+좌,125+25,02,03,01,Y,19:00,07:00,N,N,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,중로1-64,망향로,03,충청남도 천안시 서북구 성거읍 망향로 541,충청남도 천안시 서북구 성거읍 송남리 216-1,36.8664491,127.1944459,03,02,Y,161,1,04,03,양좌+좌+양직,13+30+107,02,03,01,N,00:00,00:00,Y,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,중로1-64,망향로,03,,충청남도 천안시 서북구 성거읍 송남리 347-3,36.8689548,127.1969219,03,02,Y,162,1,04,04,양직+양직+직좌+좌,70+30+20+30,02,03,01,N,00:00,00:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,중로1-64,망향로,03,,충청남도 천안시 서북구 성거읍 송남리 247-7,36.8711611,127.1973531,03,02,Y,163,1,04,04,직좌+직좌+직좌+양직,29+15+13+93,02,03,01,N,00:00,00:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,중로1-64,망향로,03,충청남도 천안시 서북구 성거읍 모시울1길 108,충청남도 천안시 서북구 성거읍 저리 112,36.8813903,127.2022031,03,02,Y,164,1,04,04,직좌+직좌+직좌+양직,19+15+31+85,02,03,01,N,00:00,00:00,Y,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,중로1-64,망향로,03,충청남도 천안시 서북구 성거읍 성거길 241,충청남도 천안시 서북구 성거읍 저리 1-21,36.8858875,127.2060346,03,02,Y,165,1,04,03,양직+좌+좌,103+18+29,02,03,01,N,00:00,00:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,중로1-64,망향로,03,충청남도 천안시 서북구 성거읍 망향로 797-4,충청남도 천안시 서북구 성거읍 오목리 57-1,36.8880628,127.2064226,03,02,Y,166,1,04,04,양직+양좌+직좌+직좌,86+20+29+15,02,03,01,N,00:00,00:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,중로1-64,망향로,03,충청남도 천안시 서북구 성거읍 망향로 811,충청남도 천안시 서북구 성거읍 오목리 58,36.888505,127.207062,03,02,Y,167,1,03,02,양직+좌,120+30,02,03,01,N,00:00,00:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-1,천안대로,03,충청남도 천안시 서북구 직산읍 거리막길 1,충청남도 천안시 서북구 직산읍 삼은리 569,36.8833648,127.1513971,03,02,Y,168,1,04,03,양직+직좌+좌,105+15+30,02,03,01,Y,00:00,05:00,N,N,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-1,천안대로,03,충청남도 천안시 서북구 직산읍 천안대로 1716,충청남도 천안시 서북구 직산읍 수헐리 74-9,36.8925951,127.1386781,03,02,Y,169,1,04,03,양직+직좌+좌,115+15+20,02,03,01,Y,00:00,05:00,N,N,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-1,천안대로,03,충청남도 천안시 서북구 성환읍 천안대로 1740,충청남도 천안시 서북구 성환읍 매주리 92-2,36.8941361,127.1369363,03,02,Y,170,1,04,03,양직+좌+좌,100+30+20,02,03,01,Y,00:00,05:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
"충청남도",천안시,지방도,대로1-1,천안대로,03,충청남도 천안시 서북구 성환읍 천안대로 1781,충청남도 천안시 서북구 성환읍 매주리 76-5,36.8973593,127.1349377,03,02,Y,171,1,03,02,양직+좌,110+40,02,03,01,Y,00:00,05:00,N,Y,N,,충청남도 천안시청,041-521-2948,2022-06-27
