사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2020051700100019,2020년 5월 17일 00시,일요일,세종특별자치시 세종특별자치시 어진동,경상사고,0,0,1,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,39세,기타불명,승용,남,47세,경상
2020051700100063,2020년 5월 17일 05시,일요일,세종특별자치시 세종특별자치시 연서면,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,화물,남,55세,기타불명,승용,남,59세,경상
2020051700100156,2020년 5월 17일 11시,일요일,세종특별자치시 세종특별자치시 대평동,중상사고,0,2,6,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 터널,승용,여,38세,상해없음,승용,여,40세,중상
2020051700100157,2020년 5월 17일 11시,일요일,세종특별자치시 세종특별자치시 나성동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,남,26세,기타불명,보행자,남,45세,중상
2020051700100362,2020년 5월 17일 18시,일요일,세종특별자치시 세종특별자치시 연기면,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,42세,상해없음,승용,여,65세,경상
2020051800100045,2020년 5월 18일 05시,월요일,세종특별자치시 세종특별자치시 연동면,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,51세,상해없음,승용,여,73세,경상
2020051800100360,2020년 5월 18일 15시,월요일,세종특별자치시 세종특별자치시 연서면,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,화물,남,39세,상해없음,보행자,여,31세,경상
2020051800100461,2020년 5월 18일 17시,월요일,세종특별자치시 세종특별자치시 전의면,중상사고,0,1,1,0,차대차 - 정면충돌,중앙선침범,포장 - 젖음/습기,비,단일로 - 기타,승용,남,30세,기타불명,승용,남,59세,경상
2020051900100069,2020년 5월 19일 07시,화요일,세종특별자치시 세종특별자치시 고운동,중상사고,0,2,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승합,남,50세,상해없음,승용,남,61세,중상
2020051900100218,2020년 5월 19일 12시,화요일,세종특별자치시 세종특별자치시 나성동,중상사고,0,1,1,0,차대사람 - 기타,안전운전불이행,포장 - 젖음/습기,흐림,단일로 - 기타,이륜,남,37세,경상,보행자,남,59세,중상
2020052000100205,2020년 5월 20일 10시,수요일,세종특별자치시 세종특별자치시 부강면,사망사고,1,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,53세,사망,화물,남,61세,경상
2020052000100248,2020년 5월 20일 11시,수요일,세종특별자치시 세종특별자치시 장군면,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,67세,상해없음,자전거,남,72세,중상
2020052100100467,2020년 5월 21일 17시,목요일,세종특별자치시 세종특별자치시 아름동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,이륜,남,36세,경상,승용,여,37세,상해없음
2020052200100025,2020년 5월 22일 01시,금요일,세종특별자치시 세종특별자치시 다정동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,여,50세,상해없음,승용,남,20세,경상
2020052200100082,2020년 5월 22일 07시,금요일,세종특별자치시 세종특별자치시 도담동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,60세,상해없음,승용,남,51세,중상
2020052200100083,2020년 5월 22일 07시,금요일,세종특별자치시 세종특별자치시 조치원읍,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,63세,상해없음,승용,남,36세,경상
2020052200100619,2020년 5월 22일 20시,금요일,세종특별자치시 세종특별자치시 나성동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,이륜,남,49세,경상,승용,남,46세,상해없음
2020052300100132,2020년 5월 23일 09시,토요일,세종특별자치시 세종특별자치시 도담동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,64세,상해없음,보행자,여,85세,중상
2020052400100336,2020년 5월 24일 17시,일요일,세종특별자치시 세종특별자치시 한솔동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,77세,상해없음,이륜,남,62세,중상
2020052400100455,2020년 5월 24일 21시,일요일,세종특별자치시 세종특별자치시 조치원읍,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,26세,상해없음,보행자,여,50세,중상
2020052500100027,2020년 5월 25일 03시,월요일,세종특별자치시 세종특별자치시 금남면,경상사고,0,0,1,0,차대차 - 정면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,남,28세,상해없음,승용,남,41세,경상
2020052500100115,2020년 5월 25일 08시,월요일,세종특별자치시 세종특별자치시 금남면,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,44세,경상,승용,여,50세,경상
2020052500100317,2020년 5월 25일 14시,월요일,세종특별자치시 세종특별자치시 금남면,중상사고,0,1,0,0,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,여,21세,상해없음,이륜,남,76세,중상
2020052600100330,2020년 5월 26일 14시,화요일,세종특별자치시 세종특별자치시 어진동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승합,남,48세,상해없음,승용,여,25세,경상
2020052600100331,2020년 5월 26일 14시,화요일,세종특별자치시 세종특별자치시 조치원읍,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,화물,남,35세,상해없음,보행자,남,36세,경상
2020052700100011,2020년 5월 27일 00시,수요일,세종특별자치시 세종특별자치시 도담동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,60세,상해없음,승용,남,33세,경상
2020052800100381,2020년 5월 28일 15시,목요일,세종특별자치시 세종특별자치시 아름동,경상사고,0,0,2,0,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,43세,상해없음,기타불명,여,38세,경상
2020052900100196,2020년 5월 29일 09시,금요일,세종특별자치시 세종특별자치시 종촌동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,57세,상해없음,승용,남,53세,상해없음
2020052900100368,2020년 5월 29일 14시,금요일,세종특별자치시 세종특별자치시 나성동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,여,28세,상해없음,승용,남,29세,경상
2020052900100464,2020년 5월 29일 16시,금요일,세종특별자치시 세종특별자치시 다정동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,18세,상해없음,승용,여,29세,경상
2020053000100617,2020년 5월 30일 21시,토요일,세종특별자치시 세종특별자치시 금남면,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,60세,상해없음,농기계,남,53세,경상
2020053100100210,2020년 5월 31일 13시,일요일,세종특별자치시 세종특별자치시 조치원읍,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,44세,상해없음,승용,남,25세,경상
2020060100100048,2020년 6월 1일 05시,월요일,세종특별자치시 세종특별자치시 반곡동,경상사고,0,0,1,0,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,24세,상해없음,승용,남,37세,경상
2020060100100120,2020년 6월 1일 08시,월요일,세종특별자치시 세종특별자치시 연동면,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,38세,상해없음,승용,여,39세,경상
2020060200100318,2020년 6월 2일 13시,화요일,세종특별자치시 세종특별자치시 전의면,경상사고,0,0,1,1,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로안,화물,남,67세,부상신고,승용,남,28세,경상
2020060200100391,2020년 6월 2일 15시,화요일,세종특별자치시 세종특별자치시 연서면,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,이륜,남,42세,경상,화물,남,46세,상해없음
2020060300100118,2020년 6월 3일 08시,수요일,세종특별자치시 세종특별자치시 전의면,경상사고,0,0,2,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,29세,경상,승용,남,43세,경상
2020060300100388,2020년 6월 3일 16시,수요일,세종특별자치시 세종특별자치시 부강면,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,57세,상해없음,승합,남,24세,상해없음
2020060400100114,2020년 6월 4일 08시,목요일,세종특별자치시 세종특별자치시 종촌동,중상사고,0,1,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,28세,상해없음,화물,남,46세,중상
2020060400100366,2020년 6월 4일 15시,목요일,세종특별자치시 세종특별자치시 부강면,중상사고,0,2,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,77세,상해없음,승용,남,71세,중상
2020060500100051,2020년 6월 5일 04시,금요일,세종특별자치시 세종특별자치시 조치원읍,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,43세,상해없음,승용,남,61세,경상
2020060500100188,2020년 6월 5일 10시,금요일,세종특별자치시 세종특별자치시 연기면,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,45세,상해없음,승용,남,34세,경상
2020060500100545,2020년 6월 5일 18시,금요일,세종특별자치시 세종특별자치시 나성동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,40세,경상,승용,여,36세,경상
2020060600100111,2020년 6월 6일 08시,토요일,세종특별자치시 세종특별자치시 조치원읍,중상사고,0,1,0,0,차량단독 - 공작물충돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,56세,상해없음,,,,
2020060600100168,2020년 6월 6일 10시,토요일,세종특별자치시 세종특별자치시 종촌동,중상사고,0,1,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,39세,경상,화물,남,41세,중상
2020060600100209,2020년 6월 6일 11시,토요일,세종특별자치시 세종특별자치시 연서면,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,48세,상해없음,보행자,남,25세,경상
2020060600100443,2020년 6월 6일 17시,토요일,세종특별자치시 세종특별자치시 장군면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,29세,상해없음,승용,남,36세,경상
2020060600100482,2020년 6월 6일 18시,토요일,세종특별자치시 세종특별자치시 고운동,경상사고,0,0,1,0,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,30세,상해없음,자전거,남,16세,경상
2020060700100512,2020년 6월 7일 22시,일요일,세종특별자치시 세종특별자치시 조치원읍,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,51세,상해없음,승용,남,23세,경상
2020060800100524,2020년 6월 8일 17시,월요일,세종특별자치시 세종특별자치시 나성동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,72세,상해없음,승용,남,50세,경상
2020060900100096,2020년 6월 9일 07시,화요일,세종특별자치시 세종특별자치시 금남면,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,53세,상해없음,승용,남,57세,경상
2020060900100140,2020년 6월 9일 08시,화요일,세종특별자치시 세종특별자치시 고운동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,여,17세,중상,승용,여,27세,상해없음
2020060900100141,2020년 6월 9일 08시,화요일,세종특별자치시 세종특별자치시 아름동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,30세,상해없음,승용,여,33세,경상
2020060900100297,2020년 6월 9일 12시,화요일,세종특별자치시 세종특별자치시 조치원읍,중상사고,0,1,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,62세,상해없음,승용,남,60세,상해없음
2020060900100298,2020년 6월 9일 12시,화요일,세종특별자치시 세종특별자치시 아름동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,70세,상해없음,승용,여,31세,경상
2020060900100466,2020년 6월 9일 16시,화요일,세종특별자치시 세종특별자치시 전의면,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,72세,상해없음,자전거,남,12세,경상
2020061000100062,2020년 6월 10일 06시,수요일,세종특별자치시 세종특별자치시 조치원읍,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,25세,기타불명,승합,남,50세,경상
2020061000100306,2020년 6월 10일 13시,수요일,세종특별자치시 세종특별자치시 조치원읍,경상사고,0,0,1,0,차대차 - 추돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승합,여,53세,상해없음,화물,남,39세,경상
2020061100100111,2020년 6월 11일 07시,목요일,세종특별자치시 세종특별자치시 금남면,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로안,화물,남,61세,상해없음,승용,남,33세,경상
2020061200100166,2020년 6월 12일 09시,금요일,세종특별자치시 세종특별자치시 어진동,부상신고사고,0,0,0,2,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,72세,부상신고,승용,여,25세,상해없음
2020061200100210,2020년 6월 12일 10시,금요일,세종특별자치시 세종특별자치시 고운동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,69세,상해없음,화물,남,48세,경상
2020061200100541,2020년 6월 12일 18시,금요일,세종특별자치시 세종특별자치시 보람동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,44세,상해없음,이륜,남,18세,경상
2020061300100127,2020년 6월 13일 07시,토요일,세종특별자치시 세종특별자치시 금남면,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,흐림,단일로 - 기타,화물,남,56세,상해없음,화물,남,48세,경상
2020061300100142,2020년 6월 13일 08시,토요일,세종특별자치시 세종특별자치시 가람동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 터널,이륜,남,50세,상해없음,승용,남,44세,경상
2020061300100392,2020년 6월 13일 15시,토요일,세종특별자치시 세종특별자치시 연기면,경상사고,0,0,1,0,차대차 - 정면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,여,45세,상해없음,승용,남,46세,경상
2020061300100624,2020년 6월 13일 21시,토요일,세종특별자치시 세종특별자치시 소담동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,자전거,남,37세,상해없음,보행자,여,53세,부상신고
2020061300100625,2020년 6월 13일 21시,토요일,세종특별자치시 세종특별자치시 조치원읍,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,51세,상해없음,이륜,남,57세,경상
2020061400100264,2020년 6월 14일 14시,일요일,세종특별자치시 세종특별자치시 새롬동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,51세,상해없음,화물,남,31세,경상
2020061500100139,2020년 6월 15일 08시,월요일,세종특별자치시 세종특별자치시 보람동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,58세,상해없음,승용,남,38세,경상
2020061600100636,2020년 6월 16일 21시,화요일,세종특별자치시 세종특별자치시 어진동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,37세,상해없음,승용,여,38세,중상
2020061700100167,2020년 6월 17일 09시,수요일,세종특별자치시 세종특별자치시 금남면,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,여,63세,상해없음,보행자,남,86세,중상
2020061700100228,2020년 6월 17일 11시,수요일,세종특별자치시 세종특별자치시 아름동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,기타 - 기타,화물,남,60세,상해없음,승용,여,54세,중상
2020061800100159,2020년 6월 18일 08시,목요일,세종특별자치시 세종특별자치시 아름동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,39세,상해없음,승용,여,45세,경상
2020061900100461,2020년 6월 19일 16시,금요일,세종특별자치시 세종특별자치시 아름동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,건설기계,남,53세,상해없음,승용,남,33세,경상
2020062000100571,2020년 6월 20일 19시,토요일,세종특별자치시 세종특별자치시 나성동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,28세,상해없음,승용,남,58세,경상
2020062100100212,2020년 6월 21일 12시,일요일,세종특별자치시 세종특별자치시 조치원읍,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로안,승용,여,51세,상해없음,승용,남,59세,중상
2020062100100310,2020년 6월 21일 15시,일요일,세종특별자치시 세종특별자치시 가람동,경상사고,0,0,4,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,56세,기타불명,승용,남,37세,경상
2020062200100094,2020년 6월 22일 07시,월요일,세종특별자치시 세종특별자치시 대평동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,32세,상해없음,승용,남,30세,경상
2020062300100152,2020년 6월 23일 08시,화요일,세종특별자치시 세종특별자치시 전의면,중상사고,0,1,0,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,72세,상해없음,승용,여,30세,중상
2020062300100551,2020년 6월 23일 18시,화요일,세종특별자치시 세종특별자치시 조치원읍,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,64세,상해없음,보행자,남,70세,중상
2020062300100623,2020년 6월 23일 20시,화요일,세종특별자치시 세종특별자치시 연동면,중상사고,0,1,0,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,25세,상해없음,승용,남,60세,중상
2020062400100249,2020년 6월 24일 12시,수요일,세종특별자치시 세종특별자치시 어진동,경상사고,0,0,1,1,차대차 - 측면충돌,신호위반,포장 - 젖음/습기,비,교차로 - 교차로안,이륜,남,42세,부상신고,승용,여,27세,경상
2020062400100491,2020년 6월 24일 18시,수요일,세종특별자치시 세종특별자치시 다정동,중상사고,0,1,0,0,차대차 - 기타,교차로운행방법위반,포장 - 젖음/습기,비,교차로 - 교차로안,승용,여,26세,상해없음,이륜,남,39세,중상
2020062400100634,2020년 6월 24일 21시,수요일,세종특별자치시 세종특별자치시 조치원읍,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로횡단보도내,기타불명,기타불명,미분류,기타불명,자전거,남,51세,부상신고
2020062500100522,2020년 6월 25일 20시,목요일,세종특별자치시 세종특별자치시 소담동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,25세,상해없음,승용,남,26세,경상
2020062600100442,2020년 6월 26일 16시,금요일,세종특별자치시 세종특별자치시 다정동,중상사고,0,2,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 터널,승합,여,58세,상해없음,승용,여,33세,중상
2020062600100558,2020년 6월 26일 18시,금요일,세종특별자치시 세종특별자치시 도담동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,50세,상해없음,승용,남,49세,경상
2020062600100702,2020년 6월 26일 22시,금요일,세종특별자치시 세종특별자치시 장군면,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,주차장 - 주차장,승용,남,58세,상해없음,보행자,남,50세,중상
2020062600100703,2020년 6월 26일 22시,금요일,세종특별자치시 세종특별자치시 소담동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,이륜,남,43세,상해없음,이륜,남,38세,중상
2020062700100405,2020년 6월 27일 16시,토요일,세종특별자치시 세종특별자치시 어진동,경상사고,0,0,1,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,21세,상해없음,승용,남,34세,경상
2020062700100447,2020년 6월 27일 17시,토요일,세종특별자치시 세종특별자치시 전동면,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,60세,상해없음,승용,남,47세,중상
2020062900100602,2020년 6월 29일 21시,월요일,세종특별자치시 세종특별자치시 보람동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로부근,승용,남,59세,상해없음,승용,남,37세,경상
2020063000100272,2020년 6월 30일 13시,화요일,세종특별자치시 세종특별자치시 다정동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로안,승용,여,37세,상해없음,이륜,남,31세,경상
2020070100100137,2020년 7월 1일 08시,수요일,세종특별자치시 세종특별자치시 도담동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,60세,상해없음,승용,남,52세,경상
2020070100100370,2020년 7월 1일 16시,수요일,세종특별자치시 세종특별자치시 새롬동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,35세,상해없음,자전거,남,8세,경상
2020070200100226,2020년 7월 2일 11시,목요일,세종특별자치시 세종특별자치시 연동면,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,건설기계,남,61세,상해없음,승합,남,57세,중상
2020070300100142,2020년 7월 3일 08시,금요일,세종특별자치시 세종특별자치시 조치원읍,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,48세,상해없음,자전거,남,75세,경상
2020070300100617,2020년 7월 3일 21시,금요일,세종특별자치시 세종특별자치시 종촌동,중상사고,0,1,0,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 젖음/습기,비,교차로 - 교차로횡단보도내,승합,남,56세,상해없음,자전거,남,27세,중상
2020070300100618,2020년 7월 3일 21시,금요일,세종특별자치시 세종특별자치시 어진동,중상사고,0,1,0,0,차대차 - 정면충돌,신호위반,포장 - 젖음/습기,비,교차로 - 교차로안,승용,남,67세,상해없음,승용,남,61세,중상
2020070400100184,2020년 7월 4일 09시,토요일,세종특별자치시 세종특별자치시 장군면,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,50세,상해없음,이륜,남,78세,중상
2020070500100178,2020년 7월 5일 12시,일요일,세종특별자치시 세종특별자치시 조치원읍,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,60세,상해없음,승용,여,46세,경상
2020070700100509,2020년 7월 7일 19시,화요일,세종특별자치시 세종특별자치시 새롬동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승합,남,52세,상해없음,보행자,남,8세,경상
2020070800100124,2020년 7월 8일 08시,수요일,세종특별자치시 세종특별자치시 조치원읍,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,24세,상해없음,보행자,여,64세,경상
2020070800100125,2020년 7월 8일 08시,수요일,세종특별자치시 세종특별자치시 금남면,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,67세,경상,승용,여,35세,경상
2020070800100191,2020년 7월 8일 10시,수요일,세종특별자치시 세종특별자치시 아름동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,31세,상해없음,화물,남,29세,경상
2020070900100272,2020년 7월 9일 12시,목요일,세종특별자치시 세종특별자치시 고운동,중상사고,0,2,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,58세,상해없음,승용,여,67세,중상
2020070900100351,2020년 7월 9일 14시,목요일,세종특별자치시 세종특별자치시 장군면,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,36세,상해없음,승용,남,67세,경상
2020070900100584,2020년 7월 9일 19시,목요일,세종특별자치시 세종특별자치시 대평동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,64세,상해없음,이륜,남,64세,중상
2020071000100053,2020년 7월 10일 05시,금요일,세종특별자치시 세종특별자치시 연서면,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 젖음/습기,비,교차로 - 교차로안,승용,남,38세,상해없음,보행자,남,86세,중상
2020071200100104,2020년 7월 12일 09시,일요일,세종특별자치시 세종특별자치시 금남면,부상신고사고,0,0,0,1,차량단독 - 전도전복 - 전도,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,62세,부상신고,,,,
2020071200100105,2020년 7월 12일 09시,일요일,세종특별자치시 세종특별자치시 보람동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,원동기,남,40세,상해없음,보행자,남,37세,경상
2020071200100263,2020년 7월 12일 15시,일요일,세종특별자치시 세종특별자치시 부강면,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,54세,상해없음,화물,여,61세,경상
